0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843.2857142857143,784.6526315789474,787.7878787878788,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,778.6666666666666,829.9674796747968,820.6153846153846,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,899.1666666666666,811.8953488372093,794.5189873417721,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1492.0,924.5952380952381,872.7096774193549,775.7272727272727,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,648.875,824.5049504950495,818.765625,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,882.0,841.6486486486486,812.3928571428571,806.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,638.875,802.1818181818181,781.4716981132076,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,999.5,893.9666666666667,870.9540229885057,1000.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,745.75,843.1538461538462,763.8723404255319,0.0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.8,576.9677419354839,524.3896103896104,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,462.14285714285717,529.25,570.75,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,370.2,499.0609756097561,561.4848484848485,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,500.265306122449,531.3727272727273,354.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,402.0,490.80808080808083,532.0862068965517,359.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,793.0,430.8636363636364,507.18518518518516,363.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,550.0,520.3296703296703,517.125,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,406.0,483.0,515.5267857142857,508.88235294117646,0,0.0,0,0,0,0,0,0,0,0,0,0,0,476.7,495.3181818181818,493.6181818181818,0.0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.5,343.3763440860215,377.76363636363635,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,441.9,396.6347826086957,383.125,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,400.0,403.92134831460675,398.2258064516129,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,360.35897435897436,381.8363636363636,338.25,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,378.3333333333333,368.02127659574467,403.05797101449275,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,310.0,387.06666666666666,378.99038461538464,293.3333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,350.1111111111111,416.8837209302326,383.546875,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,370.3076923076923,409.3203125,496.84615384615387,0,0.0,0,0,0,0,0,0,0,0,0,0,0,401.2,390.40909090909093,409.49122807017545,0.0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.125,374.9,371.5692307692308,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,374.89285714285717,364.69607843137254,345.14285714285717,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,399.3333333333333,356.45882352941175,368.4920634920635,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,355.94117647058823,369.6031746031746,376.1666666666667,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,333.2307692307692,371.48387096774195,373.1111111111111,333.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,323.0,396.25,367.7950819672131,380.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,336.6666666666667,373.29473684210524,384.26027397260276,335.0,0,0.0,0,0,0,0,0,0,0,0,0,0,317.5,371.54545454545456,373.811320754717,372.4166666666667,0,0.0,0,0,0,0,0,0,0,0,0,0,0,384.6666666666667,369.4831460674157,365.8125,0.0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717.1111111111111,708.1304347826087,679.7654320987655,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,626.4583333333334,696.4196428571429,603.8571428571429,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,589.8,702.7373737373738,666.2567567567568,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,853.0,728.2333333333333,708.952,703.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,699.2,682.6385542168674,702.516129032258,827.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,734.05,690.0188679245283,538.2307692307693,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,516.5,675.17,667.1666666666666,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,787.0,716.1470588235294,683.3928571428571,671.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,650.6666666666666,687.40625,696.4461538461538,0.0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.3333333333333,2107.919540229885,2093.8115942028985,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1944.2571428571428,1926.22131147541,2461.25,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2459.0,2296.3186813186812,1736.3934426229507,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,455.0,1814.392857142857,1976.5454545454545,2123.909090909091,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,2683.8,1879.5217391304348,2019.7014925373135,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2763.0,1815.6923076923076,1893.6535433070867,2163.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2400.6666666666665,2172.5833333333335,1913.7878787878788,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,2196.315789473684,2212.4444444444443,2502.3333333333335,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2333.0,2104.056818181818,2280.535714285714,0.0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4597.090909090909,3878.7837837837837,4127.525423728814,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4930.0,4013.35,4441.983050847458,3647.3333333333335,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4680.222222222223,3980.872549019608,3730.2903225806454,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,5496.0,4027.15625,4073.1617647058824,4546.916666666667,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4144.75,4692.068627450981,4066.5205479452056,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4530.05,4052.7,4892.285714285715,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3191.5,4112.777777777777,3964.8615384615387,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4757.0,4210.737704918033,4888.666666666667,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3385.5,3999.296296296296,3284.564516129032,0.0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514.833333333333,4676.2967032967035,4653.027027027027,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6574.0,4940.827586206897,4655.5,4283.615384615385,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5050.5,4542.611111111111,4756.176470588235,6105.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5224.53125,4637.616666666667,4616.181818181818,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,6297.818181818182,4639.010638297872,4976.20895522388,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5874.5,5561.76,4750.034782608695,3272.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4658.625,4574.736842105263,4855.949152542373,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,6643.0,5248.058823529412,4485.49494949495,5639.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5580.857142857143,4403.291666666667,4550.952380952381,0.0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5137.111111111111,4846.6024096385545,4383.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4970.565217391304,4406.507692307692,4601.909090909091,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4470.875,4404.795180722892,4610.611111111111,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,4395.5,5229.22,4628.126984126984,5140.933333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4326.0,4582.265306122449,4762.525423728814,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4329.5,4373.596638655462,3430.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4556.6,4443.455555555555,3775.271186440678,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3397.6666666666665,5346.777777777777,4675.731707317073,5829.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5657.375,4528.53125,4713.3448275862065,0.0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4544.625,4192.809523809524,4182.529411764706,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4304.666666666667,4386.913043478261,4359.676190476191,4390.714285714285,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4029.8,4511.37037037037,4370.418918918919,2734.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3438.0,4297.944444444444,4308.977099236641,4401.266666666666,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4222.0,4449.538461538462,4335.888888888889,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5090.5,4778.282051282052,4477.591836734694,4625.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4637.545454545455,4491.058823529412,4291.21875,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4430.607142857143,4326.333333333333,3854.285714285714,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4739.333333333333,4299.944444444444,4103.220338983051,2013.0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095.3,4230.663366336634,4053.0394736842104,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4199.727272727273,4188.245454545455,3817.090909090909,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4260.5,4202.579545454545,4026.7272727272725,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4110.526315789473,4186.8421052631575,4338.75,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4434.75,4213.025974025974,4196.986486486487,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4085.0,4168.5142857142855,4193.270833333333,4311.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4271.0,4121.1809523809525,4128.266666666666,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4175.84375,4039.266666666667,4260.615384615385,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4696.666666666667,4238.269662921349,4247.414285714286,0.0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5054.0,4372.8536585365855,4430.983333333334,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4364.0,4490.78,4484.846153846154,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4434.6,4542.168674698795,4438.292307692308,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4483.035714285715,4447.302752293578,4693.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4709.0,4481.79381443299,4296.95,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5177.0,4652.093023255814,4435.76,4619.166666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4658.25,4445.360465116279,4464.984375,4717.0,0,0.0,0,0,0,0,0,0,0,0,0,0,4717.0,4388.717948717948,4510.3178294573645,4832.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4168.5,4332.298507462687,4517.610169491525,0.0
